Time,Time Code,Country Name,Country Code,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate) [SL.TLF.CACT.ZS]","Labor force participation rate, total (% of total population ages 15+) (national estimate) [SL.TLF.CACT.NE.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],"Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment to population ratio, 15+, total (%) (modeled ILO estimate) [SL.EMP.TOTL.SP.ZS]","Employment to population ratio, 15+, total (%) (national estimate) [SL.EMP.TOTL.SP.NE.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]","Children in employment, total (% of children ages 7-14) [SL.TLF.0714.ZS]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG]
2022,YR2022,Heavily indebted poor countries (HIPC),HPC,68.79253531,..,..,..,..,..,65.33600953,..,5.024418563,..,..,4.527340743,1.793070495
2022,YR2022,High income,HIC,60.90987736,60.85461075,..,..,..,..,58.16176696,57.94937558,4.511661269,4.661818011,..,2.801075899,2.501359619
2022,YR2022,IBRD only,IBD,58.896128,..,..,..,..,..,55.23622818,..,6.214367958,..,..,3.514201701,3.112973092
2022,YR2022,IDA & IBRD total,IBT,59.58053601,..,..,..,..,..,55.96934014,..,6.061194346,..,..,3.573074231,2.668558646
2022,YR2022,IDA blend,IDB,58.27715454,..,..,..,..,..,54.72126587,..,6.102046983,..,..,4.539162781,2.351154115
2022,YR2022,IDA only,IDX,63.84790753,..,..,..,..,..,60.46184069,..,5.303174758,..,..,4.133739558,1.833603106
2022,YR2022,IDA total,IDA,61.91695974,..,..,..,..,..,58.47202885,..,5.563803716,..,..,4.319087401,2.054765985
2022,YR2022,Late-demographic dividend,LTE,65.69742704,..,..,..,..,..,62.22060427,..,5.292967342,..,..,3.197890202,3.038079511
2022,YR2022,Latin America & Caribbean,LCN,62.35255049,63.22514661,..,..,..,..,57.97351519,58.80213925,7.02316962,6.981585732,..,3.751778378,3.070345877
2022,YR2022,Latin America & Caribbean (excluding high income),LAC,63.02971182,63.35717285,..,..,..,..,58.5889361,58.96748118,7.045669872,6.918606695,..,3.601567092,2.890709977
2022,YR2022,Latin America & the Caribbean (IDA & IBRD countries),TLA,62.6185903,63.22514661,..,..,..,..,58.16174134,58.80213925,7.11762192,6.985983123,..,3.73089283,3.019468445
2022,YR2022,Least developed countries: UN classification,LDC,65.14396459,..,..,..,..,..,61.58288553,..,5.466356205,..,..,4.427820908,2.050876309
2022,YR2022,Low & middle income,LMY,59.69709265,..,..,..,..,..,56.0778904,..,6.062775242,..,..,3.517079276,2.598518286
2022,YR2022,Low income,LIC,66.91904096,..,..,..,..,..,63.22455529,..,5.520619654,..,..,3.500565851,0.782933368
2022,YR2022,Lower middle income,LMC,53.54409006,..,..,..,..,..,50.08639753,..,6.457194281,..,..,5.078670606,4.002792135
2022,YR2022,Middle East & North Africa,MEA,45.81422034,..,..,..,..,..,41.40130359,..,9.632360938,..,..,5.752082766,4.2305829
2022,YR2022,Middle East & North Africa (excluding high income),MNA,42.19670656,..,..,..,..,..,37.46009425,..,11.22524917,..,..,3.873908034,2.336300033
2022,YR2022,Middle East & North Africa (IDA & IBRD countries),TMN,42.17229174,..,..,..,..,..,37.50694279,..,11.0627457,..,..,3.873350091,2.347196956
2022,YR2022,Middle income,MIC,59.0443227,..,..,..,..,..,55.43192509,..,6.118314654,..,..,3.517315725,2.810724196
2022,YR2022,North America,NAC,62.21880264,62.58336119,..,..,..,..,59.86051451,60.17674675,3.789981758,3.832565873,..,2.163380112,1.625732622
2022,YR2022,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..,..
2022,YR2022,OECD members,OED,60.48297869,60.42767205,..,..,..,..,57.50133958,57.37059449,4.929669819,5.056580033,..,2.776450908,2.398222264
2022,YR2022,Other small states,OSS,62.05415489,..,..,..,..,..,55.99675773,..,9.761554702,..,..,4.389591296,3.041239357
2022,YR2022,Pacific island small states,PSS,65.75719235,..,..,..,..,..,63.52889367,..,3.388800596,..,..,6.359047208,4.874061517
2022,YR2022,Post-demographic dividend,PST,60.83053267,61.05886608,..,..,..,..,58.10010496,58.25417504,4.488497285,4.59798573,..,2.414319529,2.701840929
2022,YR2022,Pre-demographic dividend,PRE,64.6453645,..,..,..,..,..,60.90951719,..,5.778952635,..,..,3.999197091,1.297117317
2022,YR2022,Small states,SST,62.329667,..,..,..,..,..,56.72541492,..,8.991437894,..,..,5.660733946,4.468280795
2022,YR2022,South Asia,SAS,50.57444153,..,..,..,..,..,47.04332299,..,6.981140624,..,..,6.470528617,5.503292712
2022,YR2022,South Asia (IDA & IBRD),TSA,50.57444153,..,..,..,..,..,47.04332299,..,6.981140624,..,..,6.470528617,5.503292712
2022,YR2022,Sub-Saharan Africa,SSF,66.75131717,..,..,..,..,..,62.24744907,..,6.747197151,..,..,3.567718709,1.001791735
2022,YR2022,Sub-Saharan Africa (excluding high income),SSA,66.75131717,..,..,..,..,..,62.24744907,..,6.747197151,..,..,3.563360697,0.997398285
2022,YR2022,Sub-Saharan Africa (IDA & IBRD countries),TSS,66.75131717,..,..,..,..,..,62.24744907,..,6.747197151,..,..,3.567718709,1.001791735
2022,YR2022,Upper middle income,UMC,64.72335122,..,..,..,..,..,60.95121953,..,5.828854361,..,..,3.095241392,2.794675259
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,
Last Updated: 10/26/2023,,,,,,,,,,,,,,,,
